date[dTt] r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2017-09-10T08:13:50 1.00691e+00 1.44429e+00 2.35146e-05 1.43783e+00 2.40667e-12 5.34787e+02 1.64607e+01 3.02989e+00 5.22501e-01 -6.59777e-03 -5.15236e-01 
2017-09-10T08:23:48 1.00691e+00 1.44429e+00 2.35462e-05 1.44613e+00 2.41585e-12 5.34291e+02 1.62115e+01 3.01959e+00 5.23624e-01 -1.37443e-02 -5.19234e-01 
2017-09-10T08:33:46 1.00691e+00 1.44429e+00 2.35777e-05 1.45466e+00 2.42544e-12 5.33787e+02 1.59636e+01 3.01082e+00 5.24546e-01 -2.08119e-02 -5.23248e-01 
2017-09-10T08:43:42 1.00691e+00 1.44429e+00 2.36091e-05 1.46335e+00 2.43544e-12 5.33278e+02 1.57177e+01 3.00337e+00 5.25275e-01 -2.77470e-02 -5.27278e-01 
2017-09-10T08:53:49 1.00690e+00 1.44429e+00 2.36411e-05 1.47232e+00 2.44606e-12 5.32754e+02 1.54700e+01 2.99753e+00 5.25829e-01 -3.46475e-02 -5.31420e-01 
2017-09-10T09:03:52 1.00690e+00 1.44429e+00 2.36729e-05 1.48132e+00 2.45709e-12 5.32229e+02 1.52269e+01 2.99425e+00 5.26208e-01 -4.13448e-02 -5.35601e-01 
2017-09-10T09:13:50 1.00690e+00 1.44429e+00 2.37045e-05 1.49044e+00 2.46864e-12 5.31699e+02 1.49864e+01 2.99299e+00 5.26434e-01 -4.79183e-02 -5.39874e-01 
2017-09-10T09:23:49 1.00690e+00 1.44429e+00 2.37360e-05 1.49968e+00 2.48074e-12 5.31162e+02 1.47488e+01 2.99225e+00 5.26523e-01 -5.43918e-02 -5.44245e-01 
2017-09-10T09:33:47 1.00690e+00 1.44429e+00 2.37676e-05 1.50902e+00 2.49336e-12 5.30620e+02 1.45147e+01 2.99103e+00 5.26487e-01 -6.07815e-02 -5.48706e-01 
2017-09-10T09:43:44 1.00689e+00 1.44429e+00 2.37991e-05 1.51845e+00 2.50647e-12 5.30074e+02 1.42843e+01 2.98909e+00 5.26338e-01 -6.70887e-02 -5.53248e-01 
2017-09-10T09:53:51 1.00689e+00 1.44430e+00 2.38311e-05 1.52810e+00 2.52025e-12 5.29517e+02 1.40549e+01 2.98649e+00 5.26080e-01 -7.33848e-02 -5.57929e-01 
2017-09-10T10:03:53 1.00689e+00 1.44430e+00 2.38628e-05 1.53779e+00 2.53442e-12 5.28958e+02 1.38303e+01 2.98342e+00 5.25728e-01 -7.95473e-02 -5.62670e-01 
2017-09-10T10:13:52 1.00689e+00 1.44430e+00 2.38944e-05 1.54758e+00 2.54904e-12 5.28396e+02 1.36090e+01 2.97995e+00 5.25287e-01 -8.55964e-02 -5.67497e-01 
2017-09-10T10:23:50 1.00689e+00 1.44430e+00 2.39259e-05 1.55744e+00 2.56405e-12 5.27829e+02 1.33910e+01 2.97611e+00 5.24766e-01 -9.15174e-02 -5.72406e-01 
2017-09-10T10:33:48 1.00689e+00 1.44430e+00 2.39575e-05 1.56735e+00 2.57942e-12 5.27259e+02 1.31764e+01 2.97189e+00 5.24174e-01 -9.72985e-02 -5.77394e-01 
2017-09-10T10:43:47 1.00688e+00 1.44430e+00 2.39890e-05 1.57728e+00 2.59504e-12 5.26688e+02 1.29658e+01 2.96728e+00 5.23521e-01 -1.02917e-01 -5.82440e-01 
2017-09-10T10:53:44 1.00688e+00 1.44430e+00 2.40205e-05 1.58721e+00 2.61089e-12 5.26116e+02 1.27591e+01 2.96224e+00 5.22819e-01 -1.08363e-01 -5.87535e-01 
2017-09-10T11:03:50 1.00688e+00 1.44430e+00 2.40525e-05 1.59728e+00 2.62717e-12 5.25534e+02 1.25530e+01 2.95668e+00 5.22062e-01 -1.13718e-01 -5.92750e-01 
2017-09-10T11:13:53 1.00688e+00 1.44430e+00 2.40843e-05 1.60729e+00 2.64352e-12 5.24956e+02 1.23519e+01 2.95072e+00 5.21276e-01 -1.18863e-01 -5.97963e-01 
2017-09-10T11:23:51 1.00688e+00 1.44430e+00 2.41158e-05 1.61729e+00 2.66005e-12 5.24377e+02 1.21541e+01 2.94427e+00 5.20462e-01 -1.23840e-01 -6.03202e-01 
2017-09-10T11:33:50 1.00687e+00 1.44430e+00 2.41474e-05 1.62730e+00 2.67674e-12 5.23797e+02 1.19594e+01 2.93735e+00 5.19627e-01 -1.28651e-01 -6.08451e-01 
2017-09-10T11:43:48 1.00687e+00 1.44430e+00 2.41790e-05 1.63732e+00 2.69357e-12 5.23217e+02 1.17678e+01 2.92966e+00 5.18778e-01 -1.33300e-01 -6.13698e-01 
2017-09-10T11:53:47 1.00687e+00 1.44430e+00 2.42105e-05 1.64732e+00 2.71051e-12 5.22639e+02 1.15795e+01 2.92086e+00 5.17924e-01 -1.37778e-01 -6.18920e-01 
2017-09-10T12:03:43 1.00687e+00 1.44430e+00 2.42388e-05 1.65732e+00 2.72756e-12 5.22063e+02 1.13944e+01 2.91131e+00 5.17069e-01 -1.42093e-01 -6.24107e-01 
2017-09-10T12:13:50 1.00687e+00 1.44430e+00 2.42623e-05 1.66749e+00 2.74501e-12 5.21479e+02 1.12092e+01 2.90167e+00 5.16205e-01 -1.46319e-01 -6.29338e-01 
2017-09-10T12:23:53 1.00687e+00 1.44430e+00 2.42856e-05 1.67760e+00 2.76249e-12 5.20901e+02 1.10276e+01 2.89275e+00 5.15354e-01 -1.50369e-01 -6.34492e-01 
2017-09-10T12:33:52 1.00686e+00 1.44430e+00 2.43087e-05 1.68777e+00 2.78014e-12 5.20324e+02 1.08479e+01 2.88463e+00 5.14515e-01 -1.54287e-01 -6.39606e-01 
2017-09-10T12:43:50 1.00686e+00 1.44430e+00 2.43319e-05 1.69798e+00 2.79798e-12 5.19748e+02 1.06699e+01 2.87715e+00 5.13691e-01 -1.58082e-01 -6.44676e-01 
2017-09-10T12:53:49 1.00686e+00 1.44430e+00 2.43550e-05 1.70825e+00 2.81600e-12 5.19174e+02 1.04932e+01 2.87009e+00 5.12886e-01 -1.61761e-01 -6.49696e-01 
2017-09-10T13:03:47 1.00686e+00 1.44430e+00 2.43781e-05 1.71856e+00 2.83414e-12 5.18602e+02 1.03180e+01 2.86332e+00 5.12102e-01 -1.65328e-01 -6.54653e-01 
2017-09-10T13:13:45 1.00686e+00 1.44430e+00 2.44012e-05 1.72891e+00 2.85240e-12 5.18034e+02 1.01442e+01 2.85706e+00 5.11344e-01 -1.68791e-01 -6.59544e-01 
2017-09-10T13:23:52 1.00685e+00 1.44431e+00 2.44247e-05 1.73943e+00 2.87100e-12 5.17461e+02 9.96941e+00 2.85146e+00 5.10601e-01 -1.72204e-01 -6.64431e-01 
2017-09-10T13:33:43 1.00685e+00 1.44431e+00 2.44475e-05 1.74985e+00 2.88943e-12 5.16899e+02 9.79814e+00 2.84682e+00 5.09894e-01 -1.75486e-01 -6.69187e-01 
2017-09-10T13:43:47 1.00685e+00 1.44431e+00 2.44709e-05 1.76051e+00 2.90826e-12 5.16331e+02 9.62495e+00 2.84311e+00 5.09199e-01 -1.78746e-01 -6.73962e-01 
2017-09-10T13:53:49 1.00685e+00 1.44431e+00 2.44942e-05 1.77119e+00 2.92713e-12 5.15767e+02 9.45315e+00 2.84050e+00 5.08531e-01 -1.81928e-01 -6.78667e-01 
2017-09-10T14:03:50 1.00685e+00 1.44431e+00 2.45174e-05 1.78192e+00 2.94604e-12 5.15206e+02 9.28273e+00 2.83900e+00 5.07888e-01 -1.85038e-01 -6.83307e-01 
2017-09-10T14:13:48 1.00685e+00 1.44431e+00 2.45405e-05 1.79270e+00 2.96504e-12 5.14649e+02 9.11341e+00 2.83862e+00 5.07267e-01 -1.88086e-01 -6.87897e-01 
2017-09-10T14:23:46 1.00684e+00 1.44431e+00 2.45636e-05 1.80354e+00 2.98410e-12 5.14095e+02 8.94552e+00 2.83934e+00 5.06667e-01 -1.91071e-01 -6.92434e-01 
2017-09-10T14:33:54 1.00684e+00 1.44431e+00 2.45871e-05 1.81455e+00 3.00342e-12 5.13539e+02 8.77748e+00 2.84118e+00 5.06084e-01 -1.94025e-01 -6.96966e-01 
2017-09-10T14:43:44 1.00684e+00 1.44431e+00 2.46099e-05 1.82551e+00 3.02264e-12 5.12991e+02 8.61255e+00 2.84411e+00 5.05526e-01 -1.96891e-01 -7.01414e-01 
2017-09-10T14:53:49 1.00684e+00 1.44431e+00 2.46333e-05 1.83673e+00 3.04232e-12 5.12437e+02 8.44614e+00 2.84819e+00 5.04977e-01 -1.99751e-01 -7.05906e-01 
2017-09-10T15:03:52 1.00684e+00 1.44431e+00 2.46566e-05 1.84798e+00 3.06203e-12 5.11889e+02 8.28190e+00 2.85330e+00 5.04451e-01 -2.02540e-01 -7.10348e-01 
2017-09-10T15:13:51 1.00683e+00 1.44431e+00 2.46798e-05 1.85934e+00 3.08192e-12 5.11343e+02 8.11866e+00 2.85937e+00 5.03942e-01 -2.05278e-01 -7.14777e-01 
2017-09-10T15:23:49 1.00683e+00 1.44431e+00 2.47029e-05 1.87080e+00 3.10199e-12 5.10799e+02 7.95630e+00 2.86629e+00 5.03450e-01 -2.07965e-01 -7.19201e-01 
2017-09-10T15:33:48 1.00683e+00 1.44431e+00 2.47261e-05 1.88235e+00 3.12224e-12 5.10257e+02 7.79501e+00 2.87385e+00 5.02976e-01 -2.10597e-01 -7.23620e-01 
2017-09-10T15:43:46 1.00683e+00 1.44431e+00 2.47492e-05 1.89400e+00 3.14263e-12 5.09718e+02 7.63495e+00 2.88185e+00 5.02519e-01 -2.13169e-01 -7.28039e-01 
2017-09-10T15:53:53 1.00683e+00 1.44432e+00 2.47726e-05 1.90585e+00 3.16340e-12 5.09176e+02 7.47450e+00 2.89015e+00 5.02076e-01 -2.15706e-01 -7.32507e-01 
2017-09-10T16:03:45 1.00683e+00 1.44432e+00 2.47955e-05 1.91767e+00 3.18411e-12 5.08643e+02 7.31704e+00 2.89838e+00 5.01655e-01 -2.18152e-01 -7.36937e-01 
2017-09-10T16:13:49 1.00682e+00 1.44432e+00 2.48189e-05 1.92978e+00 3.20533e-12 5.08104e+02 7.15831e+00 2.90656e+00 5.01246e-01 -2.20567e-01 -7.41455e-01 
2017-09-10T16:23:53 1.00682e+00 1.44432e+00 2.48422e-05 1.94189e+00 3.22659e-12 5.07570e+02 7.00195e+00 2.91433e+00 5.00858e-01 -2.22891e-01 -7.45959e-01 
2017-09-10T16:33:51 1.00682e+00 1.44432e+00 2.48653e-05 1.95411e+00 3.24806e-12 5.07039e+02 6.84682e+00 2.92160e+00 5.00489e-01 -2.25133e-01 -7.50481e-01 
2017-09-10T16:43:50 1.00682e+00 1.44432e+00 2.48885e-05 1.96641e+00 3.26972e-12 5.06509e+02 6.69291e+00 2.92826e+00 5.00140e-01 -2.27285e-01 -7.55020e-01 
2017-09-10T16:53:49 1.00682e+00 1.44432e+00 2.49116e-05 1.97881e+00 3.29160e-12 5.05982e+02 6.54018e+00 2.93420e+00 4.99813e-01 -2.29342e-01 -7.59574e-01 
2017-09-10T17:03:48 1.00681e+00 1.44432e+00 2.49348e-05 1.99126e+00 3.31365e-12 5.05458e+02 6.38884e+00 2.93936e+00 4.99511e-01 -2.31298e-01 -7.64134e-01 
2017-09-10T17:13:46 1.00681e+00 1.44432e+00 2.49579e-05 2.00376e+00 3.33587e-12 5.04937e+02 6.23875e+00 2.94370e+00 4.99234e-01 -2.33151e-01 -7.68698e-01 
2017-09-10T17:23:52 1.00681e+00 1.44432e+00 2.49813e-05 2.01646e+00 3.35854e-12 5.04414e+02 6.08801e+00 2.94723e+00 4.98981e-01 -2.34921e-01 -7.73323e-01 
2017-09-10T17:33:44 1.00681e+00 1.44432e+00 2.50042e-05 2.02904e+00 3.38111e-12 5.03900e+02 5.94020e+00 2.94986e+00 4.98762e-01 -2.36566e-01 -7.77897e-01 
2017-09-10T17:43:49 1.00681e+00 1.44432e+00 2.50276e-05 2.04187e+00 3.40423e-12 5.03381e+02 5.79096e+00 2.95166e+00 4.98571e-01 -2.38134e-01 -7.82553e-01 
2017-09-10T17:53:52 1.00681e+00 1.44432e+00 2.50509e-05 2.05466e+00 3.42742e-12 5.02869e+02 5.64345e+00 2.95259e+00 4.98416e-01 -2.39592e-01 -7.87194e-01 
2017-09-10T18:03:51 1.00680e+00 1.44432e+00 2.50741e-05 2.06749e+00 3.45079e-12 5.02359e+02 5.49691e+00 2.95268e+00 4.98298e-01 -2.40951e-01 -7.91842e-01 
2017-09-10T18:13:50 1.00680e+00 1.44432e+00 2.50972e-05 2.08036e+00 3.47435e-12 5.01853e+02 5.35122e+00 2.95198e+00 4.98218e-01 -2.42212e-01 -7.96502e-01 
2017-09-10T18:23:49 1.00680e+00 1.44432e+00 2.51204e-05 2.09325e+00 3.49808e-12 5.01351e+02 5.20653e+00 2.95054e+00 4.98179e-01 -2.43380e-01 -8.01166e-01 
2017-09-10T18:33:47 1.00680e+00 1.44433e+00 2.51435e-05 2.10615e+00 3.52194e-12 5.00853e+02 5.06301e+00 2.94844e+00 4.98183e-01 -2.44456e-01 -8.05828e-01 
2017-09-10T18:43:44 1.00680e+00 1.44433e+00 2.51666e-05 2.11907e+00 3.54594e-12 5.00359e+02 4.92064e+00 2.94576e+00 4.98229e-01 -2.45447e-01 -8.10487e-01 
2017-09-10T18:53:50 1.00679e+00 1.44433e+00 2.51900e-05 2.13221e+00 3.57045e-12 4.99862e+02 4.77719e+00 2.94243e+00 4.98320e-01 -2.46374e-01 -8.15214e-01 
2017-09-10T19:03:44 1.00679e+00 1.44433e+00 2.52129e-05 2.14516e+00 3.59471e-12 4.99378e+02 4.63714e+00 2.93823e+00 4.98454e-01 -2.47216e-01 -8.19860e-01 
2017-09-10T19:13:48 1.00679e+00 1.44433e+00 2.52363e-05 2.15834e+00 3.61952e-12 4.98890e+02 4.49588e+00 2.93205e+00 4.98634e-01 -2.48008e-01 -8.24576e-01 
2017-09-10T19:23:50 1.00679e+00 1.44433e+00 2.52596e-05 2.17154e+00 3.64441e-12 4.98407e+02 4.35596e+00 2.92298e+00 4.98855e-01 -2.48738e-01 -8.29281e-01 
2017-09-10T19:33:51 1.00679e+00 1.44433e+00 2.52828e-05 2.18474e+00 3.66941e-12 4.97930e+02 4.21729e+00 2.91106e+00 4.99117e-01 -2.49408e-01 -8.33980e-01 
2017-09-10T19:43:50 1.00679e+00 1.44433e+00 2.53059e-05 2.19798e+00 3.69457e-12 4.97457e+02 4.07948e+00 2.89701e+00 4.99417e-01 -2.50021e-01 -8.38693e-01 
2017-09-10T19:53:49 1.00678e+00 1.44433e+00 2.53291e-05 2.21123e+00 3.71985e-12 4.96989e+02 3.94270e+00 2.88165e+00 4.99753e-01 -2.50576e-01 -8.43414e-01 
2017-09-10T20:03:47 1.00678e+00 1.44433e+00 2.53522e-05 2.22449e+00 3.74522e-12 4.96526e+02 3.80697e+00 2.86538e+00 5.00120e-01 -2.51073e-01 -8.48142e-01 
2017-09-10T20:13:54 1.00678e+00 1.44433e+00 2.53757e-05 2.23787e+00 3.77094e-12 4.96063e+02 3.67096e+00 2.84808e+00 5.00521e-01 -2.51512e-01 -8.52925e-01 
2017-09-10T20:23:45 1.00678e+00 1.44433e+00 2.53985e-05 2.25112e+00 3.79647e-12 4.95610e+02 3.53728e+00 2.82998e+00 5.00947e-01 -2.51886e-01 -8.57665e-01 
2017-09-10T20:33:50 1.00678e+00 1.44433e+00 2.54219e-05 2.26455e+00 3.82247e-12 4.95154e+02 3.40248e+00 2.81046e+00 5.01409e-01 -2.52203e-01 -8.62481e-01 
2017-09-10T20:43:53 1.00678e+00 1.44433e+00 2.54452e-05 2.27790e+00 3.84837e-12 4.94706e+02 3.26931e+00 2.78982e+00 5.01901e-01 -2.52454e-01 -8.67261e-01 
2017-09-10T20:53:52 1.00677e+00 1.44433e+00 2.54684e-05 2.29126e+00 3.87435e-12 4.94261e+02 3.13683e+00 2.76789e+00 5.02434e-01 -2.52644e-01 -8.72023e-01 
2017-09-10T21:03:51 1.00677e+00 1.44434e+00 2.54915e-05 2.30463e+00 3.90038e-12 4.93820e+02 3.00502e+00 2.74471e+00 5.03019e-01 -2.52776e-01 -8.76759e-01 
2017-09-10T21:13:50 1.00677e+00 1.44434e+00 2.55147e-05 2.31802e+00 3.92647e-12 4.93383e+02 2.87394e+00 2.72026e+00 5.03665e-01 -2.52852e-01 -8.81472e-01 
2017-09-10T21:23:49 1.00677e+00 1.44434e+00 2.55378e-05 2.33143e+00 3.95257e-12 4.92949e+02 2.74379e+00 2.69436e+00 5.04381e-01 -2.52877e-01 -8.86161e-01 
2017-09-10T21:33:47 1.00677e+00 1.44434e+00 2.55609e-05 2.34487e+00 3.97868e-12 4.92519e+02 2.61468e+00 2.66655e+00 5.05170e-01 -2.52858e-01 -8.90829e-01 
2017-09-10T21:43:44 1.00676e+00 1.44434e+00 2.55840e-05 2.35836e+00 4.00480e-12 4.92094e+02 2.48661e+00 2.63657e+00 5.06034e-01 -2.52800e-01 -8.95480e-01 
2017-09-10T21:53:50 1.00676e+00 1.44434e+00 2.56074e-05 2.37211e+00 4.03140e-12 4.91666e+02 2.35752e+00 2.60399e+00 5.06989e-01 -2.52707e-01 -9.00190e-01 
2017-09-10T22:03:44 1.00676e+00 1.44434e+00 2.56304e-05 2.38570e+00 4.05764e-12 4.91249e+02 2.23156e+00 2.57029e+00 5.08001e-01 -2.52585e-01 -9.04805e-01 
2017-09-10T22:13:48 1.00676e+00 1.44434e+00 2.56538e-05 2.39958e+00 4.08438e-12 4.90830e+02 2.10456e+00 2.53484e+00 5.09100e-01 -2.52432e-01 -9.09472e-01 
2017-09-10T22:23:50 1.00676e+00 1.44434e+00 2.56770e-05 2.41350e+00 4.11118e-12 4.90415e+02 1.97865e+00 2.49858e+00 5.10266e-01 -2.52248e-01 -9.14108e-01 
2017-09-10T22:33:51 1.00676e+00 1.44434e+00 2.57003e-05 2.42745e+00 4.13804e-12 4.90006e+02 1.85385e+00 2.46177e+00 5.11494e-01 -2.52028e-01 -9.18701e-01 
2017-09-10T22:43:50 1.00675e+00 1.44434e+00 2.57234e-05 2.44147e+00 4.16505e-12 4.89601e+02 1.72971e+00 2.42443e+00 5.12784e-01 -2.51771e-01 -9.23263e-01 
2017-09-10T22:53:49 1.00675e+00 1.44434e+00 2.57466e-05 2.45554e+00 4.19215e-12 4.89200e+02 1.60638e+00 2.38669e+00 5.14132e-01 -2.51473e-01 -9.27781e-01 
2017-09-10T23:03:47 1.00675e+00 1.44434e+00 2.57697e-05 2.46965e+00 4.21934e-12 4.88803e+02 1.48390e+00 2.34866e+00 5.15534e-01 -2.51137e-01 -9.32253e-01 
2017-09-10T23:13:44 1.00675e+00 1.44434e+00 2.57928e-05 2.48379e+00 4.24661e-12 4.88411e+02 1.36228e+00 2.31039e+00 5.16988e-01 -2.50762e-01 -9.36678e-01 
2017-09-10T23:23:50 1.00675e+00 1.44434e+00 2.58162e-05 2.49821e+00 4.27441e-12 4.88016e+02 1.23964e+00 2.27134e+00 5.18517e-01 -2.50347e-01 -9.41126e-01 
2017-09-10T23:33:45 1.00674e+00 1.44434e+00 2.58392e-05 2.51244e+00 4.30184e-12 4.87631e+02 1.12000e+00 2.23282e+00 5.20069e-01 -2.49907e-01 -9.45458e-01 
2017-09-10T23:43:48 1.00674e+00 1.44435e+00 2.58625e-05 2.52696e+00 4.32978e-12 4.87244e+02 9.99634e-01 2.19364e+00 5.21691e-01 -2.49433e-01 -9.49815e-01 
2017-09-10T23:53:51 1.00674e+00 1.44435e+00 2.58858e-05 2.54152e+00 4.35773e-12 4.86862e+02 8.80728e-01 2.15451e+00 5.23355e-01 -2.48943e-01 -9.54121e-01 
2017-09-11T00:03:51 1.00674e+00 1.44435e+00 2.59090e-05 2.55614e+00 4.38570e-12 4.86484e+02 7.63276e-01 2.11544e+00 5.25058e-01 -2.48431e-01 -9.58380e-01 
2017-09-11T00:13:51 1.00674e+00 1.44435e+00 2.59322e-05 2.57086e+00 4.41375e-12 4.86109e+02 6.46978e-01 2.07632e+00 5.26805e-01 -2.47856e-01 -9.62606e-01 
2017-09-11T00:23:50 1.00674e+00 1.44435e+00 2.59553e-05 2.58568e+00 4.44185e-12 4.85738e+02 5.31921e-01 2.03720e+00 5.28598e-01 -2.47172e-01 -9.66797e-01 
2017-09-11T00:33:48 1.00673e+00 1.44435e+00 2.59785e-05 2.60058e+00 4.46999e-12 4.85371e+02 4.18196e-01 1.99809e+00 5.30435e-01 -2.46376e-01 -9.70950e-01 
2017-09-11T00:43:46 1.00673e+00 1.44435e+00 2.60016e-05 2.61557e+00 4.49816e-12 4.85008e+02 3.05743e-01 1.95899e+00 5.32319e-01 -2.45503e-01 -9.75067e-01 
2017-09-11T00:53:52 1.00673e+00 1.44435e+00 2.60250e-05 2.63083e+00 4.52670e-12 4.84645e+02 1.93149e-01 1.91942e+00 5.34273e-01 -2.44578e-01 -9.79198e-01 
2017-09-11T01:03:46 1.00673e+00 1.44435e+00 2.60480e-05 2.64598e+00 4.55492e-12 4.84290e+02 8.30482e-02 1.88032e+00 5.36250e-01 -2.43646e-01 -9.83245e-01 
2017-09-11T01:13:50 1.00673e+00 1.44435e+00 2.60713e-05 2.66144e+00 4.58358e-12 4.83934e+02 -2.75845e-02 1.84064e+00 5.38301e-01 -2.42687e-01 -9.87318e-01 
2017-09-11T01:23:44 1.00672e+00 1.44435e+00 2.60943e-05 2.67673e+00 4.61180e-12 4.83588e+02 -1.35450e-01 1.80155e+00 5.40366e-01 -2.41725e-01 -9.91297e-01 
2017-09-11T01:33:47 1.00672e+00 1.44435e+00 2.61176e-05 2.69234e+00 4.64047e-12 4.83240e+02 -2.43882e-01 1.76185e+00 5.42505e-01 -2.40724e-01 -9.95305e-01 
2017-09-11T01:43:49 1.00672e+00 1.44435e+00 2.61408e-05 2.70800e+00 4.66912e-12 4.82895e+02 -3.51137e-01 1.72216e+00 5.44688e-01 -2.39693e-01 -9.99280e-01 
2017-09-11T01:53:50 1.00672e+00 1.44435e+00 2.61641e-05 2.72371e+00 4.69775e-12 4.82555e+02 -4.57191e-01 1.68250e+00 5.46912e-01 -2.38629e-01 -1.00322e+00 
2017-09-11T02:03:50 1.00672e+00 1.44435e+00 2.61873e-05 2.73947e+00 4.72634e-12 4.82219e+02 -5.62018e-01 1.64286e+00 5.49178e-01 -2.37531e-01 -1.00714e+00 
2017-09-11T02:13:49 1.00672e+00 1.44436e+00 2.62104e-05 2.75526e+00 4.75490e-12 4.81887e+02 -6.65594e-01 1.60327e+00 5.51484e-01 -2.36397e-01 -1.01102e+00 
2017-09-11T02:23:48 1.00671e+00 1.44436e+00 2.62336e-05 2.77109e+00 4.78341e-12 4.81559e+02 -7.67897e-01 1.56373e+00 5.53831e-01 -2.35230e-01 -1.01488e+00 
2017-09-11T02:33:46 1.00671e+00 1.44436e+00 2.62567e-05 2.78693e+00 4.81186e-12 4.81235e+02 -8.68904e-01 1.52428e+00 5.56218e-01 -2.34031e-01 -1.01870e+00 
2017-09-11T02:43:52 1.00671e+00 1.44436e+00 2.62801e-05 2.80299e+00 4.84061e-12 4.80910e+02 -9.69852e-01 1.48444e+00 5.58673e-01 -2.32785e-01 -1.02255e+00 
2017-09-11T02:53:46 1.00671e+00 1.44436e+00 2.63031e-05 2.81885e+00 4.86892e-12 4.80593e+02 -1.06820e+00 1.44525e+00 5.61135e-01 -2.31522e-01 -1.02632e+00 
2017-09-11T03:03:51 1.00671e+00 1.44436e+00 2.63265e-05 2.83494e+00 4.89754e-12 4.80276e+02 -1.16656e+00 1.40567e+00 5.63668e-01 -2.30210e-01 -1.03013e+00 
2017-09-11T03:13:45 1.00670e+00 1.44436e+00 2.63494e-05 2.85079e+00 4.92567e-12 4.79966e+02 -1.26217e+00 1.36686e+00 5.66201e-01 -2.28882e-01 -1.03386e+00 
2017-09-11T03:23:48 1.00670e+00 1.44436e+00 2.63727e-05 2.86688e+00 4.95413e-12 4.79655e+02 -1.35785e+00 1.32767e+00 5.68808e-01 -2.27498e-01 -1.03763e+00 
2017-09-11T03:33:51 1.00670e+00 1.44436e+00 2.63960e-05 2.88292e+00 4.98247e-12 4.79349e+02 -1.45202e+00 1.28874e+00 5.71450e-01 -2.26080e-01 -1.04138e+00 
2017-09-11T03:43:52 1.00670e+00 1.44436e+00 2.64193e-05 2.89890e+00 5.01062e-12 4.79046e+02 -1.54446e+00 1.25013e+00 5.74121e-01 -2.24630e-01 -1.04513e+00 
2017-09-11T03:53:51 1.00670e+00 1.44436e+00 2.64424e-05 2.91484e+00 5.03869e-12 4.78747e+02 -1.63544e+00 1.21171e+00 5.76835e-01 -2.23144e-01 -1.04888e+00 
2017-09-11T04:03:51 1.00670e+00 1.44436e+00 2.64656e-05 2.93075e+00 5.06667e-12 4.78452e+02 -1.72489e+00 1.17344e+00 5.79592e-01 -2.21623e-01 -1.05266e+00 
2017-09-11T04:13:50 1.00669e+00 1.44436e+00 2.64888e-05 2.94658e+00 5.09455e-12 4.78159e+02 -1.81267e+00 1.13533e+00 5.82394e-01 -2.20067e-01 -1.05645e+00 
2017-09-11T04:23:49 1.00669e+00 1.44436e+00 2.65119e-05 2.96233e+00 5.12230e-12 4.77870e+02 -1.89870e+00 1.09738e+00 5.85244e-01 -2.18491e-01 -1.06027e+00 
2017-09-11T04:33:47 1.00669e+00 1.44436e+00 2.65350e-05 2.97798e+00 5.14995e-12 4.77585e+02 -1.98296e+00 1.05956e+00 5.88143e-01 -2.16913e-01 -1.06412e+00 
2017-09-11T04:43:44 1.00669e+00 1.44436e+00 2.65581e-05 2.99352e+00 5.17748e-12 4.77304e+02 -2.06545e+00 1.02187e+00 5.91097e-01 -2.15348e-01 -1.06799e+00 
2017-09-11T04:53:50 1.00669e+00 1.44437e+00 2.65816e-05 3.00917e+00 5.20533e-12 4.77022e+02 -2.14740e+00 9.83722e-01 5.94152e-01 -2.13785e-01 -1.07195e+00 
2017-09-11T05:03:46 1.00668e+00 1.44437e+00 2.66046e-05 3.02444e+00 5.23264e-12 4.76748e+02 -2.22634e+00 9.46310e-01 5.97218e-01 -2.12280e-01 -1.07586e+00 
2017-09-11T05:13:51 1.00668e+00 1.44437e+00 2.66280e-05 3.03979e+00 5.26025e-12 4.76473e+02 -2.30464e+00 9.08556e-01 6.00382e-01 -2.10798e-01 -1.07985e+00 
2017-09-11T05:23:45 1.00668e+00 1.44437e+00 2.66509e-05 3.05477e+00 5.28737e-12 4.76207e+02 -2.38009e+00 8.71587e-01 6.03551e-01 -2.09389e-01 -1.08379e+00 
2017-09-11T05:33:48 1.00668e+00 1.44437e+00 2.66742e-05 3.06982e+00 5.31480e-12 4.75940e+02 -2.45495e+00 8.34355e-01 6.06814e-01 -2.08021e-01 -1.08780e+00 
2017-09-11T05:43:50 1.00668e+00 1.44437e+00 2.66975e-05 3.08470e+00 5.34214e-12 4.75677e+02 -2.52805e+00 7.97479e-01 6.10116e-01 -2.06729e-01 -1.09182e+00 
2017-09-11T05:53:52 1.00668e+00 1.44437e+00 2.67208e-05 3.09937e+00 5.36931e-12 4.75419e+02 -2.59918e+00 7.61084e-01 6.13442e-01 -2.05523e-01 -1.09583e+00 
2017-09-11T06:03:51 1.00667e+00 1.44437e+00 2.67439e-05 3.11389e+00 5.39643e-12 4.75164e+02 -2.66858e+00 7.25047e-01 6.16799e-01 -2.04404e-01 -1.09986e+00 
2017-09-11T06:13:51 1.00667e+00 1.44437e+00 2.67671e-05 3.12825e+00 5.42351e-12 4.74914e+02 -2.73619e+00 6.89375e-01 6.20179e-01 -2.03373e-01 -1.10390e+00 
